Analytical,RK2,LeapFrog,Boost-RKF,BOOST-Dopri5
-1.41242e-22,-1.41274e-22,-1.41252e-22,2.10083e-22,0
-1.42e-22,-1.42032e-22,-1.4201e-22,1.99422e-22,0
-1.42756e-22,-1.42788e-22,-1.42766e-22,1.87538e-22,0
-1.4351e-22,-1.43542e-22,-1.4352e-22,1.74501e-22,0
-1.44262e-22,-1.44293e-22,-1.44272e-22,1.60393e-22,0
-1.45012e-22,-1.45043e-22,-1.45022e-22,1.453e-22,0
-1.4576e-22,-1.45791e-22,-1.4577e-22,1.29315e-22,0
-1.46506e-22,-1.46537e-22,-1.46516e-22,1.12536e-22,0
-1.47249e-22,-1.47281e-22,-1.4726e-22,9.50654e-23,0
-1.47991e-22,-1.48022e-22,-1.48001e-22,7.70113e-23,0
-1.48731e-22,-1.48762e-22,-1.48741e-22,5.84842e-23,0
-1.49468e-22,-1.49499e-22,-1.49478e-22,3.95979e-23,0
-1.50203e-22,-1.50234e-22,-1.50213e-22,2.04685e-23,0
-1.50937e-22,-1.50967e-22,-1.50947e-22,1.21336e-24,0
-1.51668e-22,-1.51698e-22,-1.51678e-22,-1.80492e-23,0
-1.52396e-22,-1.52427e-22,-1.52406e-22,-3.72009e-23,0
-1.53123e-22,-1.53154e-22,-1.53133e-22,-5.61242e-23,0
-1.53848e-22,-1.53878e-22,-1.53858e-22,-7.47028e-23,0
-1.5457e-22,-1.546e-22,-1.5458e-22,-9.28227e-23,0
-1.5529e-22,-1.5532e-22,-1.553e-22,-1.10373e-22,0
-1.56008e-22,-1.56038e-22,-1.56018e-22,-1.27245e-22,0
-1.56724e-22,-1.56754e-22,-1.56734e-22,-1.43335e-22,0
-1.57437e-22,-1.57467e-22,-1.57447e-22,-1.58546e-22,0
-1.58149e-22,-1.58178e-22,-1.58159e-22,-1.72783e-22,0
-1.58858e-22,-1.58887e-22,-1.58868e-22,-1.85958e-22,0
-1.59564e-22,-1.59594e-22,-1.59574e-22,-1.97992e-22,0
-1.60269e-22,-1.60298e-22,-1.60279e-22,-2.0881e-22,0
-1.60971e-22,-1.61001e-22,-1.60981e-22,-2.18346e-22,0
-1.61671e-22,-1.617e-22,-1.61681e-22,-2.26541e-22,0
-1.62369e-22,-1.62398e-22,-1.62378e-22,-2.33345e-22,0
-1.63064e-22,-1.63093e-22,-1.63074e-22,-2.38715e-22,0
-1.63757e-22,-1.63786e-22,-1.63767e-22,-2.4262e-22,0
-1.64448e-22,-1.64477e-22,-1.64457e-22,-2.45035e-22,0
-1.65136e-22,-1.65165e-22,-1.65146e-22,-2.45945e-22,0
-1.65822e-22,-1.65851e-22,-1.65832e-22,-2.45345e-22,0
-1.66506e-22,-1.66534e-22,-1.66515e-22,-2.43238e-22,0
-1.67187e-22,-1.67215e-22,-1.67197e-22,-2.39638e-22,0
-1.67866e-22,-1.67894e-22,-1.67875e-22,-2.34566e-22,0
-1.68542e-22,-1.68571e-22,-1.68552e-22,-2.28053e-22,0
-1.69216e-22,-1.69245e-22,-1.69226e-22,-2.2014e-22,0
-1.69888e-22,-1.69916e-22,-1.69898e-22,-2.10876e-22,0
-1.70557e-22,-1.70585e-22,-1.70567e-22,-2.00316e-22,0
-1.71224e-22,-1.71252e-22,-1.71234e-22,-1.88526e-22,0
-1.71889e-22,-1.71916e-22,-1.71898e-22,-1.75578e-22,0
-1.72551e-22,-1.72578e-22,-1.7256e-22,-1.61552e-22,0
-1.7321e-22,-1.73238e-22,-1.7322e-22,-1.46534e-22,0
-1.73867e-22,-1.73895e-22,-1.73877e-22,-1.30617e-22,0
-1.74522e-22,-1.74549e-22,-1.74531e-22,-1.13897e-22,0
-1.75174e-22,-1.75201e-22,-1.75183e-22,-9.64773e-23,0
-1.75823e-22,-1.75851e-22,-1.75833e-22,-7.84655e-23,0
-1.76471e-22,-1.76498e-22,-1.7648e-22,-5.99719e-23,0
-1.77115e-22,-1.77142e-22,-1.77125e-22,-4.11099e-23,0
-1.77757e-22,-1.77784e-22,-1.77767e-22,-2.19956e-23,0
-1.78397e-22,-1.78424e-22,-1.78406e-22,-2.74613e-24,0
-1.79034e-22,-1.79061e-22,-1.79043e-22,1.65202e-23,0
-1.79668e-22,-1.79695e-22,-1.79678e-22,3.5685e-23,0
-1.803e-22,-1.80327e-22,-1.8031e-22,5.46308e-23,0
-1.8093e-22,-1.80956e-22,-1.80939e-22,7.3241e-23,0
-1.81557e-22,-1.81583e-22,-1.81566e-22,9.14015e-23,0
-1.82181e-22,-1.82207e-22,-1.8219e-22,1.09001e-22,0
-1.82802e-22,-1.82829e-22,-1.82812e-22,1.2593e-22,0
-1.83422e-22,-1.83448e-22,-1.83431e-22,1.42087e-22,0
-1.84038e-22,-1.84064e-22,-1.84047e-22,1.57371e-22,0
-1.84652e-22,-1.84678e-22,-1.84661e-22,1.71688e-22,0
-1.85263e-22,-1.85289e-22,-1.85272e-22,1.84952e-22,0
-1.85872e-22,-1.85897e-22,-1.85881e-22,1.97079e-22,0
-1.86477e-22,-1.86503e-22,-1.86487e-22,2.07996e-22,0
-1.87081e-22,-1.87106e-22,-1.8709e-22,2.17636e-22,0
-1.87681e-22,-1.87707e-22,-1.87691e-22,2.2594e-22,0
-1.88279e-22,-1.88304e-22,-1.88289e-22,2.32856e-22,0
-1.88875e-22,-1.889e-22,-1.88884e-22,2.38342e-22,0
-1.89467e-22,-1.89492e-22,-1.89476e-22,2.42364e-22,0
-1.90057e-22,-1.90082e-22,-1.90066e-22,2.44898e-22,0
-1.90644e-22,-1.90669e-22,-1.90653e-22,2.45928e-22,0
-1.91229e-22,-1.91253e-22,-1.91238e-22,2.45448e-22,0
-1.9181e-22,-1.91835e-22,-1.9182e-22,2.43461e-22,0
-1.92389e-22,-1.92414e-22,-1.92399e-22,2.39978e-22,0
-1.92966e-22,-1.9299e-22,-1.92975e-22,2.35022e-22,0
-1.93539e-22,-1.93563e-22,-1.93548e-22,2.28623e-22,0
-1.9411e-22,-1.94134e-22,-1.94119e-22,2.2082e-22,0
-1.94678e-22,-1.94702e-22,-1.94687e-22,2.1166e-22,0
-1.95243e-22,-1.95267e-22,-1.95253e-22,2.01201e-22,0
-1.95806e-22,-1.9583e-22,-1.95815e-22,1.89507e-22,0
-1.96366e-22,-1.96389e-22,-1.96375e-22,1.76648e-22,0
-1.96923e-22,-1.96946e-22,-1.96932e-22,1.62705e-22,0
-1.97477e-22,-1.975e-22,-1.97486e-22,1.47763e-22,0
-1.98028e-22,-1.98051e-22,-1.98037e-22,1.31913e-22,0
-1.98577e-22,-1.986e-22,-1.98586e-22,1.15253e-22,0
-1.99122e-22,-1.99145e-22,-1.99131e-22,9.78854e-23,0
-1.99665e-22,-1.99688e-22,-1.99674e-22,7.99167e-23,0
-2.00205e-22,-2.00228e-22,-2.00214e-22,6.14572e-23,0
-2.00742e-22,-2.00765e-22,-2.00751e-22,4.26204e-23,0
-2.01277e-22,-2.01299e-22,-2.01286e-22,2.35218e-23,0
-2.01808e-22,-2.01831e-22,-2.01817e-22,4.27878e-24,0
-2.02337e-22,-2.02359e-22,-2.02346e-22,-1.49905e-23,0
-2.02863e-22,-2.02885e-22,-2.02871e-22,-3.41678e-23,0
-2.03385e-22,-2.03407e-22,-2.03394e-22,-5.31352e-23,0
-2.03905e-22,-2.03927e-22,-2.03914e-22,-7.17763e-23,0
-2.04422e-22,-2.04444e-22,-2.04431e-22,-8.99767e-23,0
-2.04936e-22,-2.04958e-22,-2.04945e-22,-1.07624e-22,0
-2.05448e-22,-2.05469e-22,-2.05456e-22,-1.24611e-22,0
-2.05956e-22,-2.05977e-22,-2.05965e-22,-1.40833e-22,0
-2.06461e-22,-2.06483e-22,-2.0647e-22,-1.5619e-22,0
-2.06964e-22,-2.06985e-22,-2.06972e-22,-1.70588e-22,0
-2.07463e-22,-2.07484e-22,-2.07472e-22,-1.83938e-22,0
-2.0796e-22,-2.07981e-22,-2.07968e-22,-1.96158e-22,0
-2.08454e-22,-2.08474e-22,-2.08462e-22,-2.07174e-22,0
-2.08944e-22,-2.08965e-22,-2.08953e-22,-2.16918e-22,0
-2.09432e-22,-2.09452e-22,-2.0944e-22,-2.2533e-22,0
-2.09917e-22,-2.09937e-22,-2.09925e-22,-2.32358e-22,0
-2.10398e-22,-2.10419e-22,-2.10407e-22,-2.37959e-22,0
-2.10877e-22,-2.10897e-22,-2.10885e-22,-2.42098e-22,0
-2.11353e-22,-2.11373e-22,-2.11361e-22,-2.44752e-22,0
-2.11825e-22,-2.11845e-22,-2.11834e-22,-2.45902e-22,0
-2.12295e-22,-2.12315e-22,-2.12303e-22,-2.45542e-22,0
-2.12762e-22,-2.12782e-22,-2.1277e-22,-2.43674e-22,0
-2.13225e-22,-2.13245e-22,-2.13234e-22,-2.4031e-22,0
-2.13686e-22,-2.13706e-22,-2.13694e-22,-2.3547e-22,0
-2.14144e-22,-2.14163e-22,-2.14152e-22,-2.29184e-22,0
-2.14598e-22,-2.14617e-22,-2.14606e-22,-2.2149e-22,0
-2.1505e-22,-2.15069e-22,-2.15058e-22,-2.12437e-22,0
-2.15498e-22,-2.15517e-22,-2.15506e-22,-2.02079e-22,0
-2.15944e-22,-2.15962e-22,-2.15952e-22,-1.9048e-22,0
-2.16386e-22,-2.16405e-22,-2.16394e-22,-1.77711e-22,0
-2.16825e-22,-2.16844e-22,-2.16833e-22,-1.63851e-22,0
-2.17261e-22,-2.1728e-22,-2.17269e-22,-1.48985e-22,0
-2.17694e-22,-2.17713e-22,-2.17702e-22,-1.33204e-22,0
-2.18124e-22,-2.18143e-22,-2.18132e-22,-1.16605e-22,0
-2.18551e-22,-2.18569e-22,-2.18559e-22,-9.92897e-23,0
-2.18975e-22,-2.18993e-22,-2.18983e-22,-8.13648e-23,0
-2.19396e-22,-2.19413e-22,-2.19404e-22,-6.29402e-23,0
-2.19813e-22,-2.19831e-22,-2.19821e-22,-4.41292e-23,0
-2.20228e-22,-2.20245e-22,-2.20236e-22,-2.50471e-23,0
-2.20639e-22,-2.20656e-22,-2.20647e-22,-5.81127e-24,0
-2.21047e-22,-2.21064e-22,-2.21055e-22,1.34603e-23,0
-2.21452e-22,-2.21469e-22,-2.2146e-22,3.26492e-23,0
-2.21854e-22,-2.21871e-22,-2.21862e-22,5.16375e-23,0
-2.22253e-22,-2.2227e-22,-2.2226e-22,7.03088e-23,0
-2.22648e-22,-2.22665e-22,-2.22656e-22,8.85484e-23,0
-2.23041e-22,-2.23057e-22,-2.23048e-22,1.06244e-22,0
-2.2343e-22,-2.23446e-22,-2.23438e-22,1.23287e-22,0
-2.23816e-22,-2.23832e-22,-2.23824e-22,1.39574e-22,0
-2.24199e-22,-2.24215e-22,-2.24206e-22,1.55003e-22,0
-2.24578e-22,-2.24595e-22,-2.24586e-22,1.6948e-22,0
-2.24955e-22,-2.24971e-22,-2.24962e-22,1.82917e-22,0
-2.25328e-22,-2.25344e-22,-2.25336e-22,1.9523e-22,0
-2.25698e-22,-2.25714e-22,-2.25706e-22,2.06344e-22,0
-2.26065e-22,-2.26081e-22,-2.26073e-22,2.16191e-22,0
-2.26429e-22,-2.26444e-22,-2.26436e-22,2.24711e-22,0
-2.26789e-22,-2.26805e-22,-2.26797e-22,2.31851e-22,0
-2.27147e-22,-2.27162e-22,-2.27154e-22,2.37566e-22,0
-2.27501e-22,-2.27515e-22,-2.27508e-22,2.41823e-22,0
-2.27851e-22,-2.27866e-22,-2.27859e-22,2.44595e-22,0
-2.28199e-22,-2.28214e-22,-2.28206e-22,2.45865e-22,0
-2.28543e-22,-2.28558e-22,-2.2855e-22,2.45626e-22,0
-2.28884e-22,-2.28899e-22,-2.28891e-22,2.43877e-22,0
-2.29222e-22,-2.29236e-22,-2.29229e-22,2.40631e-22,0
-2.29556e-22,-2.29571e-22,-2.29564e-22,2.35908e-22,0
-2.29888e-22,-2.29902e-22,-2.29895e-22,2.29736e-22,0
-2.30216e-22,-2.3023e-22,-2.30223e-22,2.22153e-22,0
-2.3054e-22,-2.30554e-22,-2.30547e-22,2.13205e-22,0
-2.30862e-22,-2.30875e-22,-2.30869e-22,2.02949e-22,0
-2.3118e-22,-2.31193e-22,-2.31187e-22,1.91446e-22,0
-2.31495e-22,-2.31508e-22,-2.31502e-22,1.78767e-22,0
-2.31806e-22,-2.3182e-22,-2.31813e-22,1.64991e-22,0
-2.32115e-22,-2.32128e-22,-2.32122e-22,1.50202e-22,0
-2.3242e-22,-2.32433e-22,-2.32427e-22,1.3449e-22,0
-2.32721e-22,-2.32734e-22,-2.32728e-22,1.17952e-22,0
-2.3302e-22,-2.33032e-22,-2.33027e-22,1.0069e-22,0
-2.33315e-22,-2.33327e-22,-2.33322e-22,8.28097e-23,0
-2.33607e-22,-2.33619e-22,-2.33613e-22,6.44208e-23,0
-2.33895e-22,-2.33907e-22,-2.33902e-22,4.56362e-23,0
-2.3418e-22,-2.34192e-22,-2.34187e-22,2.65715e-23,0
-2.34462e-22,-2.34474e-22,-2.34469e-22,7.34354e-24,0
-2.3474e-22,-2.34752e-22,-2.34747e-22,-1.19295e-23,0
-2.35015e-22,-2.35027e-22,-2.35022e-22,-3.11293e-23,0
-2.35287e-22,-2.35299e-22,-2.35294e-22,-5.01379e-23,0
-2.35556e-22,-2.35567e-22,-2.35562e-22,-6.88386e-23,0
-2.35821e-22,-2.35832e-22,-2.35827e-22,-8.71166e-23,0
-2.36082e-22,-2.36094e-22,-2.36089e-22,-1.0486e-22,0
-2.36341e-22,-2.36352e-22,-2.36347e-22,-1.21959e-22,0
-2.36596e-22,-2.36607e-22,-2.36602e-22,-1.38309e-22,0
-2.36847e-22,-2.36858e-22,-2.36854e-22,-1.5381e-22,0
-2.37096e-22,-2.37106e-22,-2.37102e-22,-1.68366e-22,0
-2.37341e-22,-2.37351e-22,-2.37347e-22,-1.81888e-22,0
-2.37582e-22,-2.37592e-22,-2.37589e-22,-1.94294e-22,0
-2.3782e-22,-2.3783e-22,-2.37827e-22,-2.05506e-22,0
-2.38055e-22,-2.38065e-22,-2.38061e-22,-2.15456e-22,0
-2.38287e-22,-2.38296e-22,-2.38293e-22,-2.24083e-22,0
-2.38515e-22,-2.38524e-22,-2.38521e-22,-2.31334e-22,0
-2.38739e-22,-2.38749e-22,-2.38745e-22,-2.37165e-22,0
-2.3896e-22,-2.3897e-22,-2.38967e-22,-2.41539e-22,0
-2.39178e-22,-2.39188e-22,-2.39184e-22,-2.4443e-22,0
-2.39393e-22,-2.39402e-22,-2.39399e-22,-2.4582e-22,0
-2.39604e-22,-2.39613e-22,-2.3961e-22,-2.457e-22,0
-2.39811e-22,-2.3982e-22,-2.39817e-22,-2.44071e-22,0
-2.40016e-22,-2.40024e-22,-2.40022e-22,-2.40944e-22,0
-2.40216e-22,-2.40225e-22,-2.40222e-22,-2.36337e-22,0
-2.40414e-22,-2.40422e-22,-2.4042e-22,-2.30278e-22,0
-2.40608e-22,-2.40616e-22,-2.40614e-22,-2.22806e-22,0
-2.40798e-22,-2.40806e-22,-2.40804e-22,-2.13965e-22,0
-2.40985e-22,-2.40993e-22,-2.40991e-22,-2.03811e-22,0
-2.41169e-22,-2.41177e-22,-2.41175e-22,-1.92404e-22,0
-2.41349e-22,-2.41357e-22,-2.41355e-22,-1.79817e-22,0
-2.41526e-22,-2.41534e-22,-2.41532e-22,-1.66125e-22,0
-2.417e-22,-2.41707e-22,-2.41705e-22,-1.51413e-22,0
-2.4187e-22,-2.41877e-22,-2.41875e-22,-1.35771e-22,0
-2.42036e-22,-2.42043e-22,-2.42042e-22,-1.19295e-22,0
-2.42199e-22,-2.42206e-22,-2.42205e-22,-1.02087e-22,0
-2.42359e-22,-2.42366e-22,-2.42365e-22,-8.42514e-23,0
-2.42515e-22,-2.42522e-22,-2.42521e-22,-6.58988e-23,0
-2.42668e-22,-2.42675e-22,-2.42673e-22,-4.71416e-23,0
-2.42817e-22,-2.42824e-22,-2.42823e-22,-2.80948e-23,0
-2.42963e-22,-2.42969e-22,-2.42969e-22,-8.87552e-24,0
-2.43106e-22,-2.43112e-22,-2.43111e-22,1.03983e-23,0
-2.43245e-22,-2.4325e-22,-2.4325e-22,2.96082e-23,0
-2.4338e-22,-2.43386e-22,-2.43385e-22,4.86363e-23,0
-2.43512e-22,-2.43518e-22,-2.43517e-22,6.73657e-23,0
-2.43641e-22,-2.43646e-22,-2.43646e-22,8.56815e-23,0
-2.43766e-22,-2.43771e-22,-2.43771e-22,1.03471e-22,0
-2.43888e-22,-2.43893e-22,-2.43893e-22,1.20625e-22,0
-2.44006e-22,-2.44011e-22,-2.44011e-22,1.37039e-22,0
-2.4412e-22,-2.44125e-22,-2.44126e-22,1.52611e-22,0
-2.44232e-22,-2.44236e-22,-2.44237e-22,1.67245e-22,0
-2.44339e-22,-2.44344e-22,-2.44344e-22,1.80853e-22,0
-2.44444e-22,-2.44448e-22,-2.44449e-22,1.9335e-22,0
-2.44545e-22,-2.44549e-22,-2.4455e-22,2.0466e-22,0
-2.44642e-22,-2.44646e-22,-2.44647e-22,2.14713e-22,0
-2.44736e-22,-2.4474e-22,-2.44741e-22,2.23447e-22,0
-2.44826e-22,-2.4483e-22,-2.44831e-22,2.30809e-22,0
-2.44913e-22,-2.44917e-22,-2.44918e-22,2.36754e-22,0
-2.44997e-22,-2.45e-22,-2.45001e-22,2.41245e-22,0
-2.45077e-22,-2.4508e-22,-2.45081e-22,2.44255e-22,0
-2.45153e-22,-2.45156e-22,-2.45158e-22,2.45764e-22,0
-2.45226e-22,-2.45229e-22,-2.45231e-22,2.45765e-22,0
-2.45296e-22,-2.45299e-22,-2.453e-22,2.44256e-22,0
-2.45362e-22,-2.45364e-22,-2.45366e-22,2.41247e-22,0
-2.45424e-22,-2.45427e-22,-2.45429e-22,2.36757e-22,0
-2.45483e-22,-2.45486e-22,-2.45488e-22,2.30812e-22,0
-2.45539e-22,-2.45541e-22,-2.45543e-22,2.23451e-22,0
-2.45591e-22,-2.45593e-22,-2.45595e-22,2.14717e-22,0
-2.45639e-22,-2.45642e-22,-2.45644e-22,2.04665e-22,0
-2.45684e-22,-2.45686e-22,-2.45689e-22,1.93356e-22,0
-2.45726e-22,-2.45728e-22,-2.4573e-22,1.80859e-22,0
-2.45764e-22,-2.45766e-22,-2.45769e-22,1.67252e-22,0
-2.45799e-22,-2.458e-22,-2.45803e-22,1.52618e-22,0
-2.4583e-22,-2.45831e-22,-2.45834e-22,1.37046e-22,0
-2.45858e-22,-2.45859e-22,-2.45862e-22,1.20633e-22,0
-2.45882e-22,-2.45883e-22,-2.45886e-22,1.03479e-22,0
-2.45902e-22,-2.45903e-22,-2.45906e-22,8.56898e-23,0
-2.45919e-22,-2.4592e-22,-2.45924e-22,6.73743e-23,0
-2.45933e-22,-2.45934e-22,-2.45937e-22,4.8645e-23,0
-2.45943e-22,-2.45944e-22,-2.45947e-22,2.9617e-23,0
-2.4595e-22,-2.4595e-22,-2.45954e-22,1.04072e-23,0
-2.45953e-22,-2.45953e-22,-2.45957e-22,-8.86663e-24,0
-2.45953e-22,-2.45953e-22,-2.45957e-22,-2.8086e-23,0
-2.45949e-22,-2.45949e-22,-2.45953e-22,-4.71328e-23,0
-2.45942e-22,-2.45941e-22,-2.45945e-22,-6.58902e-23,0
-2.45931e-22,-2.4593e-22,-2.45935e-22,-8.4243e-23,0
-2.45916e-22,-2.45916e-22,-2.4592e-22,-1.02078e-22,0
-2.45899e-22,-2.45898e-22,-2.45902e-22,-1.19287e-22,0
-2.45877e-22,-2.45876e-22,-2.45881e-22,-1.35763e-22,0
-2.45853e-22,-2.45851e-22,-2.45856e-22,-1.51406e-22,0
-2.45824e-22,-2.45823e-22,-2.45828e-22,-1.66118e-22,0
-2.45792e-22,-2.45791e-22,-2.45796e-22,-1.79811e-22,0
-2.45757e-22,-2.45756e-22,-2.45761e-22,-1.92399e-22,0
-2.45718e-22,-2.45717e-22,-2.45722e-22,-2.03806e-22,0
-2.45676e-22,-2.45674e-22,-2.4568e-22,-2.13961e-22,0
-2.4563e-22,-2.45628e-22,-2.45634e-22,-2.22802e-22,0
-2.45581e-22,-2.45579e-22,-2.45584e-22,-2.30275e-22,0
-2.45528e-22,-2.45526e-22,-2.45532e-22,-2.36334e-22,0
-2.45472e-22,-2.4547e-22,-2.45475e-22,-2.40942e-22,0
-2.45412e-22,-2.4541e-22,-2.45416e-22,-2.4407e-22,0
-2.45349e-22,-2.45347e-22,-2.45352e-22,-2.45699e-22,0
-2.45282e-22,-2.4528e-22,-2.45286e-22,-2.4582e-22,0
-2.45212e-22,-2.45209e-22,-2.45215e-22,-2.44431e-22,0
-2.45139e-22,-2.45136e-22,-2.45142e-22,-2.41541e-22,0
-2.45061e-22,-2.45058e-22,-2.45065e-22,-2.37167e-22,0
-2.44981e-22,-2.44977e-22,-2.44984e-22,-2.31337e-22,0
-2.44897e-22,-2.44893e-22,-2.449e-22,-2.24087e-22,0
-2.44809e-22,-2.44805e-22,-2.44812e-22,-2.15461e-22,0
-2.44718e-22,-2.44714e-22,-2.44721e-22,-2.05511e-22,0
-2.44623e-22,-2.4462e-22,-2.44626e-22,-1.94299e-22,0
-2.44525e-22,-2.44521e-22,-2.44528e-22,-1.81894e-22,0
-2.44424e-22,-2.4442e-22,-2.44427e-22,-1.68372e-22,0
-2.44319e-22,-2.44315e-22,-2.44322e-22,-1.53817e-22,0
-2.44211e-22,-2.44206e-22,-2.44213e-22,-1.38316e-22,0
-2.44099e-22,-2.44094e-22,-2.44101e-22,-1.21966e-22,0
-2.43983e-22,-2.43978e-22,-2.43986e-22,-1.04868e-22,0
-2.43864e-22,-2.43859e-22,-2.43867e-22,-8.71249e-23,0
-2.43742e-22,-2.43737e-22,-2.43745e-22,-6.88472e-23,0
-2.43616e-22,-2.43611e-22,-2.43619e-22,-5.01466e-23,0
-2.43487e-22,-2.43482e-22,-2.43489e-22,-3.11381e-23,0
-2.43354e-22,-2.43349e-22,-2.43357e-22,-1.19384e-23,0
-2.43218e-22,-2.43212e-22,-2.43221e-22,7.33464e-24,0
-2.43078e-22,-2.43073e-22,-2.43081e-22,2.65626e-23,0
-2.42935e-22,-2.42929e-22,-2.42938e-22,4.56275e-23,0
-2.42789e-22,-2.42783e-22,-2.42791e-22,6.44122e-23,0
-2.42639e-22,-2.42632e-22,-2.42641e-22,8.28013e-23,0
-2.42485e-22,-2.42479e-22,-2.42488e-22,1.00682e-22,0
-2.42329e-22,-2.42322e-22,-2.42331e-22,1.17944e-22,0
-2.42168e-22,-2.42161e-22,-2.4217e-22,1.34482e-22,0
-2.42004e-22,-2.41997e-22,-2.42007e-22,1.50195e-22,0
-2.41837e-22,-2.4183e-22,-2.41839e-22,1.64985e-22,0
-2.41667e-22,-2.41659e-22,-2.41669e-22,1.78761e-22,0
-2.41493e-22,-2.41485e-22,-2.41494e-22,1.9144e-22,0
-2.41315e-22,-2.41307e-22,-2.41317e-22,2.02944e-22,0
-2.41134e-22,-2.41126e-22,-2.41136e-22,2.13201e-22,0
-2.4095e-22,-2.40942e-22,-2.40952e-22,2.22149e-22,0
-2.40762e-22,-2.40754e-22,-2.40764e-22,2.29732e-22,0
-2.40571e-22,-2.40563e-22,-2.40572e-22,2.35905e-22,0
-2.40376e-22,-2.40368e-22,-2.40378e-22,2.4063e-22,0
-2.40178e-22,-2.4017e-22,-2.4018e-22,2.43876e-22,0
-2.39977e-22,-2.39968e-22,-2.39978e-22,2.45625e-22,0
-2.39772e-22,-2.39763e-22,-2.39773e-22,2.45866e-22,0
-2.39563e-22,-2.39555e-22,-2.39565e-22,2.44596e-22,0
-2.39352e-22,-2.39343e-22,-2.39353e-22,2.41825e-22,0
-2.39137e-22,-2.39127e-22,-2.39138e-22,2.37569e-22,0
-2.38918e-22,-2.38909e-22,-2.3892e-22,2.31854e-22,0
-2.38696e-22,-2.38687e-22,-2.38698e-22,2.24715e-22,0
-2.38471e-22,-2.38461e-22,-2.38472e-22,2.16196e-22,0
-2.38242e-22,-2.38233e-22,-2.38244e-22,2.06349e-22,0
-2.3801e-22,-2.38e-22,-2.38012e-22,1.95235e-22,0
-2.37775e-22,-2.37765e-22,-2.37776e-22,1.82922e-22,0
-2.37536e-22,-2.37526e-22,-2.37537e-22,1.69486e-22,0
-2.37294e-22,-2.37283e-22,-2.37295e-22,1.5501e-22,0
-2.37048e-22,-2.37038e-22,-2.37049e-22,1.39581e-22,0
-2.36799e-22,-2.36789e-22,-2.368e-22,1.23295e-22,0
-2.36547e-22,-2.36536e-22,-2.36548e-22,1.06252e-22,0
-2.36291e-22,-2.3628e-22,-2.36292e-22,8.85567e-23,0
-2.36032e-22,-2.36021e-22,-2.36033e-22,7.03174e-23,0
-2.3577e-22,-2.35759e-22,-2.35771e-22,5.16462e-23,0
-2.35504e-22,-2.35493e-22,-2.35505e-22,3.2658e-23,0
-2.35235e-22,-2.35224e-22,-2.35236e-22,1.34692e-23,0
-2.34963e-22,-2.34951e-22,-2.34964e-22,-5.80238e-24,0
-2.34687e-22,-2.34675e-22,-2.34688e-22,-2.50383e-23,0
-2.34408e-22,-2.34396e-22,-2.34409e-22,-4.41204e-23,0
-2.34125e-22,-2.34113e-22,-2.34126e-22,-6.29316e-23,0
-2.3384e-22,-2.33828e-22,-2.3384e-22,-8.13564e-23,0
-2.33551e-22,-2.33538e-22,-2.33551e-22,-9.92815e-23,0
-2.33258e-22,-2.33246e-22,-2.33259e-22,-1.16597e-22,0
-2.32963e-22,-2.3295e-22,-2.32963e-22,-1.33196e-22,0
-2.32664e-22,-2.32651e-22,-2.32664e-22,-1.48978e-22,0
-2.32361e-22,-2.32348e-22,-2.32362e-22,-1.63845e-22,0
-2.32056e-22,-2.32043e-22,-2.32056e-22,-1.77705e-22,0
-2.31747e-22,-2.31734e-22,-2.31747e-22,-1.90474e-22,0
-2.31434e-22,-2.31421e-22,-2.31435e-22,-2.02074e-22,0
-2.31119e-22,-2.31106e-22,-2.31119e-22,-2.12432e-22,0
-2.308e-22,-2.30787e-22,-2.308e-22,-2.21487e-22,0
-2.30478e-22,-2.30464e-22,-2.30478e-22,-2.2918e-22,0
-2.30153e-22,-2.30139e-22,-2.30153e-22,-2.35467e-22,0
-2.29824e-22,-2.2981e-22,-2.29824e-22,-2.40308e-22,0
-2.29492e-22,-2.29478e-22,-2.29492e-22,-2.43673e-22,0
-2.29157e-22,-2.29143e-22,-2.29157e-22,-2.45541e-22,0
-2.28819e-22,-2.28804e-22,-2.28819e-22,-2.45902e-22,0
-2.28477e-22,-2.28462e-22,-2.28477e-22,-2.44752e-22,0
-2.28132e-22,-2.28117e-22,-2.28132e-22,-2.421e-22,0
-2.27784e-22,-2.27769e-22,-2.27784e-22,-2.37961e-22,0
-2.27433e-22,-2.27418e-22,-2.27432e-22,-2.32361e-22,0
-2.27078e-22,-2.27063e-22,-2.27078e-22,-2.25333e-22,0
-2.2672e-22,-2.26705e-22,-2.2672e-22,-2.16922e-22,0
-2.26359e-22,-2.26344e-22,-2.26359e-22,-2.07179e-22,0
-2.25995e-22,-2.25979e-22,-2.25995e-22,-1.96164e-22,0
-2.25627e-22,-2.25612e-22,-2.25627e-22,-1.83944e-22,0
-2.25257e-22,-2.25241e-22,-2.25256e-22,-1.70594e-22,0
-2.24883e-22,-2.24867e-22,-2.24882e-22,-1.56197e-22,0
-2.24506e-22,-2.2449e-22,-2.24505e-22,-1.4084e-22,0
-2.24125e-22,-2.24109e-22,-2.24125e-22,-1.24619e-22,0
-2.23742e-22,-2.23725e-22,-2.23741e-22,-1.07632e-22,0
-2.23355e-22,-2.23339e-22,-2.23355e-22,-8.99849e-23,0
-2.22965e-22,-2.22949e-22,-2.22965e-22,-7.17848e-23,0
-2.22572e-22,-2.22556e-22,-2.22572e-22,-5.31439e-23,0
